customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
101777,64,Male,East,Primary,Salaried,62220.83,22405.8,Home,624,11,266,80.23,09:52.4,1
101778,42,Female,South,Post-Graduate,Salaried,46279.53,26718.27,Business,489,10,22,64.21,09:52.4,1
101779,26,Male,East,Post-Graduate,Salaried,52331.16,27029.03,Other,692,2,24,10.81,09:52.4,0
101780,21,Male,East,Graduate,Self-Employed,86616.78,10927.04,Car,579,4,194,40.2,09:52.4,0
101781,31,Male,South,Primary,Salaried,84262.56,28324.62,Home,637,9,96,30.07,09:52.4,0
101782,54,Other,South,Secondary,Salaried,43785.69,992.89,Education,679,0,263,57.02,09:52.4,0
101783,51,Female,West,Primary,Self-Employed,62498,20704.02,Other,606,7,72,52.05,09:52.4,0
101784,28,Female,West,Primary,Self-Employed,72461.68,17478.77,Home,592,2,243,48.3,09:52.4,0
101785,58,Male,North,Graduate,Salaried,70829.61,8819.01,Education,628,0,38,33.31,09:52.4,0
101786,20,Female,North,Post-Graduate,Salaried,70637.07,37647.51,Home,507,9,89,17.4,09:52.4,1
101787,45,Female,East,Post-Graduate,Salaried,32198.13,8140.36,Other,578,5,28,71.81,09:52.4,1
101788,46,Female,South,Graduate,Self-Employed,30712.9,17155.95,Business,577,0,92,84.19,09:52.4,1
101789,26,Other,North,Primary,Self-Employed,89254.87,38181.01,Business,633,2,54,89.97,09:52.4,0
101790,20,Male,East,Secondary,Self-Employed,97725.63,16727.49,Education,584,4,159,10.28,09:52.4,0
101791,42,Other,South,Secondary,Self-Employed,22961.97,13622.35,Business,614,3,228,71.59,09:52.4,1
101792,51,Female,West,Graduate,Salaried,59306,20977.67,Other,619,6,41,70.39,09:52.4,1
101793,29,Male,East,Graduate,Self-Employed,80351.27,33107.54,Education,799,5,37,90.24,09:52.4,0
101794,59,Male,West,Secondary,Salaried,4905.54,46694.61,Home,704,11,125,27.76,09:52.4,1
101795,26,Other,North,Secondary,Salaried,33166.55,10958.18,Car,642,2,179,71.8,09:52.4,1
101796,32,Male,North,Primary,Salaried,57695.07,12173.77,Home,681,10,37,9.92,09:52.4,0
101797,57,Female,South,Secondary,Unemployed,45069.03,20854.97,Other,714,7,101,61.81,09:52.4,0
101798,42,Other,East,Secondary,Self-Employed,65228.59,28452.11,Education,670,7,31,36.58,09:52.4,0
101799,,Female,West,Primary,,96762.05,13446.3,Home,,1,190,74.2,09:52.4,1
101800,28,Male,South,Secondary,Self-Employed,38680.06,35328.45,Education,640,6,146,82.7,09:52.4,1
101801,51,Female,North,Post-Graduate,Self-Employed,61256.82,11240.83,Business,582,0,90,37.83,09:52.4,0
101802,41,Male,North,Graduate,Salaried,51380.1,3512.82,Car,627,1,6,52.3,09:52.4,0
101803,32,Female,East,Primary,Salaried,63409.13,32976.63,Other,639,7,139,15.57,09:52.4,0
101804,55,Male,West,Secondary,Self-Employed,60145,34713.84,Home,724,11,95,42.52,09:52.4,0
101805,25,Female,East,Secondary,Salaried,125929.95,40669.76,Car,594,0,119,37.47,09:52.4,0
101806,22,Female,West,Secondary,Salaried,97239.44,4878.5,Other,589,1,120,21.48,09:52.4,0
101807,65,Female,West,Secondary,Self-Employed,20476.61,15015.77,Other,600,11,123,85.5,09:52.4,1
101808,43,Female,East,Graduate,Unemployed,37496.63,21234.13,Business,607,0,285,18.33,09:52.4,0
101809,35,Female,South,Graduate,Self-Employed,40553.57,51354.37,Education,628,4,179,62.22,09:52.4,0
101810,23,Female,East,Graduate,Self-Employed,29143.11,22611.98,Education,673,6,7,85.11,09:52.4,1
101811,54,Male,East,Secondary,Salaried,25790.93,4802.25,Car,595,5,127,87.08,09:52.4,1
101812,65,Female,North,Graduate,Salaried,55540.84,29451.11,Business,658,5,77,76.39,09:52.4,0
101813,30,Male,North,Secondary,Salaried,41507.81,44641.84,Other,659,5,234,20.85,09:52.4,0
101814,45,Female,East,Primary,Salaried,113190.48,82899.16,Business,689,7,74,78.57,09:52.4,1
101815,22,Male,East,Graduate,Self-Employed,110511.85,33426.97,Business,635,4,271,29.89,09:52.4,0
101816,30,Male,North,Graduate,Salaried,43228.06,28939.49,Car,708,9,120,88.02,09:52.4,1
101817,34,Female,West,Post-Graduate,Salaried,48920.81,9016.28,Education,676,6,35,68.82,09:52.4,0
101818,67,Male,East,Graduate,Salaried,78536.41,25385,Business,673,2,207,75.67,09:52.4,0
101819,57,Male,South,Post-Graduate,Unemployed,48836.79,27672.1,Business,611,8,270,12.65,09:52.4,0
101820,,Female,South,Post-Graduate,,30858.16,22601.35,Business,,9,93,57.45,09:52.4,1
101821,49,Female,South,Graduate,Salaried,53551.51,35606.5,Home,675,2,177,78.9,09:52.4,0
101822,46,Female,East,Graduate,Salaried,330655.02,44720.06,Business,608,5,274,82.54,09:52.4,0
101823,68,Male,West,Graduate,Self-Employed,47963.95,19471.55,Business,734,2,179,7.58,09:52.4,0
101824,20,Female,West,Post-Graduate,Salaried,37205.83,40584.97,Other,834,0,129,89.52,09:52.4,1
101825,57,Male,North,Graduate,Salaried,70505.76,18796.17,Home,604,0,125,8.9,09:52.4,0
101826,51,Female,East,Primary,Salaried,52352.14,25969.81,Business,617,2,27,60.31,09:52.4,0
101827,57,Female,West,Graduate,Self-Employed,128474.85,38462.97,Business,619,3,64,67.4,09:52.4,0
101828,44,Female,East,Secondary,Salaried,40327.58,9839.97,Car,558,1,60,14.66,09:52.4,0
101829,30,Male,North,Secondary,Salaried,103343.27,8212.21,Car,589,8,219,9.32,09:52.4,1
101830,62,Male,North,Secondary,Salaried,89084.74,45369.1,Home,710,10,217,75.64,09:52.4,1
101831,50,Male,North,Graduate,Salaried,50466.37,16109.32,Other,644,7,169,39.62,09:52.4,0
101832,23,Male,South,Post-Graduate,Self-Employed,59912.12,35386.49,Home,784,11,149,14.64,09:52.4,0
101833,41,Male,East,Secondary,Salaried,34253,1629.82,Home,630,12,270,73.64,09:52.4,1
101834,,Female,North,Primary,,46538.96,12545.77,Car,,2,116,81.42,09:52.4,0
101835,33,Male,East,Secondary,Unemployed,50288.85,30463.45,Car,587,6,245,57.86,09:52.4,1
101836,57,Female,South,Graduate,Salaried,63946.34,23087.19,Other,642,3,148,19.51,09:52.4,0
101837,45,Male,South,Secondary,Self-Employed,24683,30604.47,Business,656,4,92,6.37,09:52.4,0
101838,50,Female,North,Secondary,Self-Employed,67787.12,53120.63,Other,503,3,85,68.07,09:52.4,0
101839,65,Female,North,Secondary,Self-Employed,56353.29,6439.87,Business,592,8,87,54.51,09:52.4,1
101840,58,Male,West,Secondary,Salaried,69952.7,25572.82,Education,695,10,120,63.57,09:52.4,0
101841,30,Male,East,Secondary,Salaried,73682.67,47161.99,Car,691,6,24,78.19,09:52.4,1
101842,60,Female,North,Graduate,Salaried,54351.61,8605.15,Education,563,12,89,44.08,09:52.4,1
101843,62,Male,West,Primary,Self-Employed,72204.94,16229.09,Education,625,3,37,16.21,09:52.4,0
101844,42,Female,East,Graduate,Salaried,57820.6,1509.28,Car,484,12,271,89.6,09:52.4,1
101845,59,Female,North,Secondary,Salaried,78586.82,58567.74,Education,650,7,12,54.07,09:52.4,0
101846,53,Female,West,Secondary,Salaried,67903.15,8068.11,Home,738,1,95,60.38,09:52.4,0
101847,44,Male,West,Secondary,Salaried,64526.04,36978.79,Business,741,6,31,89.01,09:52.4,1
101848,,Female,East,Graduate,,57438.85,5203,Other,,10,233,88.84,09:52.4,1
101849,24,Female,West,Post-Graduate,Salaried,92395.4,9236.62,Car,687,0,286,56.49,09:52.4,0
101850,22,Female,East,Post-Graduate,Salaried,70129.63,40959.31,Home,731,7,35,31.79,09:52.4,0
101851,60,Male,East,Graduate,Unemployed,26963.44,13862.34,Other,637,12,21,94.74,09:52.4,1
101852,62,Female,East,Secondary,Salaried,48201.23,34776.81,Other,613,11,111,66.27,09:52.4,0
101853,,Female,South,Graduate,,54285.38,45700.47,Other,,12,145,41.76,09:52.4,0
101854,48,Female,West,Graduate,Salaried,59971.92,28010.45,Education,670,5,12,55.39,09:52.4,0
101855,40,Male,East,Secondary,Salaried,64417.68,38339.29,Education,524,11,244,42.43,09:52.4,1
101856,59,Female,North,Graduate,Self-Employed,36394.58,26210.1,Education,735,4,146,84.95,09:52.4,1
101857,27,Male,South,Secondary,Self-Employed,58300.05,26905.09,Education,635,8,239,48.42,09:52.4,0
101858,49,Female,South,Secondary,Salaried,52146.97,15476.06,Home,603,8,92,79.12,09:52.4,1
101859,60,Female,West,Secondary,Unemployed,87118.61,53932.89,Education,719,2,115,80.62,09:52.4,0
101860,47,Female,East,Secondary,Unemployed,35123.04,36142.67,Car,709,8,15,79.19,09:52.4,1
101861,,Female,West,Graduate,,59565.53,32827.08,Other,,12,272,70,09:52.4,1
101862,48,Male,South,Secondary,Salaried,42865.37,36554.42,Home,639,12,22,81.94,09:52.4,1
101863,35,Other,East,Primary,Salaried,106574.9,14840.64,Education,586,8,118,39.85,09:52.4,1
101864,53,Male,North,Primary,Salaried,91415.34,38964.58,Other,588,1,95,15.32,09:52.4,0
101865,19,Female,East,Graduate,Self-Employed,18941.05,48338.21,Home,441,4,257,80.82,09:52.4,1
101866,31,Female,South,Graduate,Salaried,40094.66,4289.54,Other,579,10,262,49.84,09:52.4,1
101867,30,Female,North,Secondary,Self-Employed,81773.08,33123.44,Home,638,1,87,16.46,09:52.4,0
101868,46,Male,East,Primary,Salaried,71432.08,25941.85,Business,452,0,58,15.38,09:52.4,0
101869,29,Female,North,Primary,Salaried,70648.29,17212.23,Home,554,6,230,19.33,09:52.4,1
101870,56,Female,North,Post-Graduate,Salaried,64771.32,8601.16,Education,692,3,108,72.59,09:52.4,0
101871,19,Male,South,Secondary,Self-Employed,83780,40778.79,Other,551,4,19,68.98,09:52.4,0
101872,49,Female,North,Secondary,Salaried,79524.42,28119.84,Other,639,3,141,23.34,09:52.4,0
101873,30,Male,West,Primary,Self-Employed,52736.1,21893.05,Other,534,5,160,81.22,09:52.4,1
101874,63,Male,South,Graduate,Salaried,30018.54,33135.73,Car,679,10,100,30.32,09:52.4,1
101875,44,Male,West,Graduate,Self-Employed,17748.37,23087.79,Car,627,1,265,76.37,09:52.4,1
101876,66,Male,North,Secondary,Unemployed,57409.03,14438.92,Education,586,7,238,48.99,09:52.4,1
101877,58,Female,West,Primary,Self-Employed,14002.46,26934.28,Business,465,3,238,70.84,09:52.4,1
101878,34,Male,East,Secondary,Unemployed,66274.92,24579.91,Car,587,7,49,39.32,09:52.4,1
101879,57,Male,North,Graduate,Salaried,52299.21,1612.82,Home,697,2,165,36.24,09:52.4,0
101880,48,Male,East,Post-Graduate,Salaried,108597.78,15556.5,Education,759,11,287,80.72,09:52.4,1
101881,51,Female,West,Graduate,Salaried,68578.23,6034.07,Business,635,11,59,8.18,09:52.4,0
101882,41,Female,East,Graduate,Salaried,59269.37,228.97,Home,643,10,183,92.73,09:52.4,1
101883,62,Male,North,Primary,Self-Employed,19595.76,32015.49,Other,603,4,147,63.34,09:52.4,0
101884,52,Male,East,Graduate,Salaried,28441.97,14968.5,Car,736,11,96,43.92,09:52.4,1
101885,,Female,West,Graduate,,77033.85,40621.09,Home,,2,43,61.52,09:52.4,0
101886,23,Male,West,Secondary,Salaried,52172.58,2428.94,Business,713,11,257,16.05,09:52.4,0
101887,36,Female,West,Post-Graduate,Salaried,123384.39,20533.69,Education,667,12,213,51.26,09:52.4,0
101888,47,Male,North,Secondary,Salaried,57923.72,15761.11,Home,659,6,189,93.66,09:52.4,1
101889,24,Female,West,Secondary,Self-Employed,64223.06,1330.53,Education,579,2,131,26.17,09:52.4,0
101890,27,Male,North,Graduate,Salaried,27077.58,25076.31,Other,775,11,289,70.01,09:52.4,1
101891,58,Female,East,Graduate,Salaried,83685.79,2640.03,Business,753,7,137,44.15,09:52.4,0
101892,49,Male,West,Graduate,Salaried,36856.98,28340.74,Business,809,8,30,63.72,09:52.4,1
101893,51,Other,East,Primary,Self-Employed,73110.3,35811.38,Car,573,12,146,23.44,09:52.4,1
101894,45,Male,South,Graduate,Salaried,80294.83,29013.3,Business,668,11,105,47.34,09:52.4,0
101895,32,Female,East,Graduate,Self-Employed,62379.83,30908.25,Home,594,1,287,93.21,09:52.4,1
101896,47,Male,South,Secondary,Salaried,103924.27,40468.52,Home,681,2,191,22.58,09:52.4,0
101897,54,Male,East,Post-Graduate,Salaried,44732.42,24598.55,Home,670,11,178,62.28,09:52.4,0
101898,46,Female,North,Graduate,Salaried,101888.51,12609.59,Other,621,12,239,56.8,09:52.4,0
101899,39,Male,East,Primary,Salaried,28226.35,15865.73,Business,634,6,1,55.85,09:52.4,1
101900,21,Female,North,Graduate,Self-Employed,79975.71,16189.39,Business,796,4,110,60.36,09:52.4,0
101901,37,Female,North,Primary,Salaried,56439.66,9349.92,Home,641,9,275,50.2,09:52.4,0
101902,49,Female,West,Primary,Salaried,42296.69,36763.17,Car,496,6,234,6.52,09:52.4,1
101903,53,Male,North,Secondary,Self-Employed,18468.03,32903.54,Car,612,1,64,86.01,09:52.4,1
101904,67,Female,South,Post-Graduate,Salaried,53483.27,24.95,Business,573,3,244,79.43,09:52.4,1
101905,21,Male,West,Secondary,Salaried,51904.62,12605.13,Business,586,0,53,20.68,09:52.4,0
101906,44,Female,West,Graduate,Self-Employed,64322.66,8620.22,Education,700,4,262,42.19,09:52.4,0
101907,34,Female,East,Secondary,Salaried,78120.37,29760.19,Business,712,7,17,74.35,09:52.4,1
101908,29,Female,North,Graduate,Self-Employed,39788.35,41147.64,Home,591,0,234,93.21,09:52.4,1
101909,39,Female,North,Graduate,Salaried,103956.69,31722.79,Other,611,6,73,90.6,09:52.4,1
101910,34,Female,South,Graduate,Self-Employed,46536.63,14482.11,Business,601,6,91,85.94,09:52.4,1
101911,27,Male,East,Secondary,Salaried,75054.85,20215.33,Business,756,6,6,19.25,09:52.4,0
101912,18,Female,East,Graduate,Self-Employed,62254.18,4107.23,Home,714,0,198,87.3,09:52.4,0
101913,39,Male,West,Post-Graduate,Salaried,55032.26,5257.56,Education,697,11,196,84.06,09:52.4,1
101914,43,Female,West,Graduate,Self-Employed,61001.43,37690.75,Business,578,10,296,38.93,09:52.4,1
101915,35,Female,West,Secondary,Salaried,36492.81,46661.68,Car,530,2,137,40.51,09:52.4,1
101916,67,Female,South,Post-Graduate,Salaried,50310.85,14278.47,Car,736,10,267,46.39,09:52.4,0
101917,31,Male,South,Primary,Salaried,26506.12,25721.78,Car,784,1,116,64.06,09:52.4,0
101918,64,Female,West,Graduate,Self-Employed,46268.24,35807.86,Other,527,4,43,28.48,09:52.4,0
101919,46,Male,East,Post-Graduate,Unemployed,48333.33,42.37,Other,807,1,231,7.07,09:52.4,0
101920,29,Male,South,Primary,Salaried,81130.53,9269.7,Business,643,12,58,17.71,09:52.4,0
101921,53,Male,East,Secondary,Salaried,51701.87,54904.53,Business,662,4,206,44.61,09:52.4,0
101922,52,Male,East,Secondary,Self-Employed,48797.96,10634.25,Business,558,4,294,30.38,09:52.4,0
101923,,Male,North,Graduate,,65501,19572.49,Other,,3,94,73.81,09:52.4,1
101924,29,Female,West,Graduate,Unemployed,64521.32,15955.98,Business,492,10,36,14.6,09:52.4,1
101925,24,Male,North,Secondary,Salaried,45223.98,4921.69,Home,722,6,230,87.57,09:52.4,1
101926,46,Male,West,Secondary,Self-Employed,69855.71,26240.84,Education,644,9,227,85.58,09:52.4,1
101927,28,Female,West,Secondary,Salaried,166601.46,49242.46,Car,682,5,183,86.79,09:52.4,0
101928,,Male,East,Secondary,,45183.42,27712.77,Car,,1,262,71.56,09:52.4,0
101929,23,Female,West,Secondary,Self-Employed,47613.03,23731.37,Home,643,3,131,14.63,09:52.4,0
101930,64,Female,East,Post-Graduate,Unemployed,83733.77,18102.09,Business,768,12,65,44.43,09:52.4,0
101931,32,Other,East,Primary,Unemployed,48364.3,17240.92,Other,592,10,186,16.83,09:52.4,1
101932,,Female,West,Post-Graduate,,66528.13,17497.36,Business,,6,117,93.89,09:52.4,1
101933,68,Female,East,Graduate,Salaried,27939.99,10169.65,Business,587,8,186,34.97,09:52.4,1
101934,28,Female,East,Secondary,Salaried,87882.62,12492.93,Car,708,8,274,57.68,09:52.4,0
101935,40,Male,East,Graduate,Self-Employed,45425.14,10421.29,Car,728,11,151,75.15,09:52.4,1
101936,43,Female,South,Graduate,Salaried,70007.24,33601.16,Other,618,2,151,87.86,09:52.4,0
101937,51,Male,East,Secondary,Salaried,53710.8,29591.54,Car,552,0,36,73,09:52.4,1
101938,63,Female,South,Primary,Salaried,69720.85,25407.01,Business,736,8,95,65.71,09:52.4,0
101939,51,Male,South,Secondary,Salaried,71086.01,54133.98,Home,588,7,134,46.94,09:52.4,1
101940,46,Female,East,Secondary,Unemployed,56383.42,11114.57,Other,622,6,162,59.49,09:52.4,0
101941,21,Male,East,Primary,Salaried,13350.89,41781.65,Home,575,5,44,13.47,09:52.4,1
101942,34,Female,South,Secondary,Salaried,87275.38,21099.55,Business,670,9,283,84.55,09:52.4,1
101943,52,Male,South,Primary,Salaried,56502.43,27357.47,Other,596,6,240,53.94,09:52.4,1
101944,30,Female,East,Secondary,Salaried,69200.15,35067.04,Home,699,10,52,8.61,09:52.4,0
101945,58,Female,East,Primary,Salaried,77292.97,17836.95,Other,611,8,281,87.79,09:52.4,1
101946,56,Male,West,Primary,Salaried,48570.65,9149.53,Business,688,5,74,49.04,09:52.4,0
101947,32,Female,South,Secondary,Self-Employed,72928.39,11623.36,Other,585,9,295,83.17,09:52.4,1
101948,46,Female,South,Post-Graduate,Salaried,41309.95,6594.26,Business,736,2,238,82.12,09:52.4,0
101949,46,Female,West,Primary,Salaried,69688.57,34101.94,Other,615,12,167,78.42,09:52.4,1
101950,28,Male,South,Graduate,Salaried,60492.57,33741.09,Other,656,2,140,10.53,09:52.4,0
101951,69,Male,North,Primary,Self-Employed,49437.62,48754.76,Car,567,3,139,27.24,09:52.4,0
101952,49,Male,South,Post-Graduate,Salaried,61174.8,31223.93,Business,649,9,235,83.8,09:52.4,1
101953,19,Male,West,Primary,Self-Employed,33620.16,34828.37,Education,569,12,3,85.91,09:52.4,1
101954,64,Female,North,Post-Graduate,Salaried,67726,23776.8,Other,647,9,256,46.23,09:52.4,0
101955,31,Male,East,Graduate,Self-Employed,70320.55,31973.19,Home,583,7,278,44.6,09:52.4,1
101956,37,Female,West,Primary,Salaried,68641,41343.89,Car,639,9,4,20.76,09:52.4,0
101957,39,Male,West,Post-Graduate,Unemployed,97554.27,27722.08,Car,683,8,270,92.16,09:52.4,1
101958,28,Female,East,Graduate,Salaried,57625.66,17181.53,Other,554,7,212,24.18,09:52.4,1
101959,44,Female,West,Secondary,Salaried,59346.93,21696.61,Education,647,10,216,22.18,09:52.4,0
101960,20,Female,South,Graduate,Self-Employed,30743.26,36277.95,Car,679,9,270,64.47,09:52.4,1
101961,34,Male,East,Post-Graduate,Salaried,297935.22,35262.1,Business,678,1,16,26.86,09:52.4,0
101962,61,Male,West,Secondary,Unemployed,22546.42,38335.99,Other,784,3,64,89.49,09:52.4,1
101963,45,Male,East,Secondary,Salaried,65714.09,53628.97,Other,598,3,239,5.98,09:52.4,0
101964,46,Male,East,Graduate,Self-Employed,44630.47,38521.93,Education,650,11,16,5.52,09:52.4,0
101965,38,Male,East,Graduate,Self-Employed,61557.92,36207.04,Business,772,1,52,50.44,09:52.4,0
101966,64,Male,North,Post-Graduate,Unemployed,27298.52,30214.48,Business,554,12,19,48.93,09:52.4,1
101967,33,Male,West,Graduate,Unemployed,82291.59,13346.96,Education,489,7,93,19.7,09:52.4,1
101968,54,Female,North,Secondary,Self-Employed,36120.51,11986.27,Home,687,2,261,49.51,09:52.4,0
101969,37,Male,West,Post-Graduate,Self-Employed,89156.33,11835.66,Business,723,1,298,42.05,09:52.4,0
101970,23,Female,South,Primary,Salaried,36809.74,33320.98,Home,502,6,17,85.13,09:52.4,1
101971,36,Male,South,Secondary,Salaried,84380.31,19158.06,Home,628,0,111,5.83,09:52.4,0
101972,22,Female,South,Graduate,Self-Employed,39225.88,24565.11,Other,579,5,94,92.86,09:52.4,1
101973,20,Female,West,Graduate,Unemployed,44634.76,31279.85,Other,672,12,10,61.2,09:52.4,0
101974,18,Female,East,Primary,Self-Employed,59953.85,12393.68,Car,648,12,212,18.67,09:52.4,0
101975,55,Female,East,Graduate,Unemployed,38801.83,17471.14,Other,742,2,237,9.21,09:52.4,0
101976,32,Male,North,Secondary,Self-Employed,38065.61,29843.24,Business,556,12,254,53.43,09:52.4,1
101977,51,Female,North,Secondary,Salaried,39091.47,20637.19,Business,677,2,16,26.14,09:52.4,0
101978,52,Male,South,Graduate,Salaried,203914.17,44076.46,Home,694,4,144,32.1,09:52.4,0
101979,66,Male,North,Secondary,Salaried,59988.77,9510.17,Business,654,2,42,27.06,09:52.4,0
101980,42,Female,West,Primary,Salaried,61315.78,22241.33,Other,510,11,3,63.52,09:52.4,1
101981,41,Female,West,Secondary,Salaried,51884.18,49782.55,Other,679,3,156,54.82,09:52.4,0
101982,,Male,North,Post-Graduate,,73717.5,18304.71,Other,,12,173,12.02,09:52.4,1
101983,35,Female,North,Primary,Self-Employed,86251.45,7794.84,Education,528,12,24,52.39,09:52.4,1
101984,32,Female,North,Secondary,Salaried,74390.43,39372.04,Business,676,2,275,76.21,09:52.4,0
101985,61,Male,North,Graduate,Salaried,54775.71,32850.32,Car,704,6,75,12.31,09:52.4,0
101986,33,Male,South,Secondary,Salaried,29480.37,28189.28,Business,607,2,40,85.08,09:52.4,1
101987,44,Male,South,Primary,Salaried,10572.98,5220.37,Business,708,9,40,57.05,09:52.4,1
101988,,Male,North,Graduate,,58378.38,7350.79,Education,,3,62,90.56,09:52.4,0
101989,63,Male,West,Secondary,Salaried,10170.21,1940.22,Business,649,1,238,18.33,09:52.4,0
101990,42,Male,South,Post-Graduate,Salaried,55017.37,31472.97,Home,692,1,245,94.42,09:52.4,0
101991,34,Male,West,Secondary,Salaried,95065.58,40298.03,Other,718,8,18,62.98,09:52.4,0
101992,46,Female,East,Secondary,Unemployed,31163.25,31979.01,Other,687,10,140,56.07,09:52.4,1
101993,25,Female,West,Secondary,Salaried,27847.33,54248.54,Education,490,0,82,51.38,09:52.4,1
101994,32,Other,North,Secondary,Salaried,75923.36,18371.45,Other,474,0,189,7.13,09:52.4,0
101995,44,Male,East,Graduate,Salaried,10143.54,20144.96,Home,725,9,108,89.57,09:52.4,1
101996,63,Female,South,Secondary,Salaried,69545.2,26598.43,Education,602,0,234,62.96,09:52.4,0
101997,67,Female,South,Secondary,Self-Employed,96712.73,21557.52,Car,615,2,268,13.25,09:52.4,0
101998,69,Female,East,Graduate,Self-Employed,38187.88,32480.66,Other,782,1,104,6.89,09:52.4,0
101999,24,Male,West,Graduate,Salaried,33894.01,15405.69,Business,599,2,134,9.57,09:52.4,1
102000,20,Female,South,Secondary,Self-Employed,74750.58,4079.13,Home,640,4,33,59.85,09:52.4,0
